row,split
2782,valid
2783,valid
2784,valid
2785,valid
2786,valid
2787,valid
2788,valid
2789,valid
2790,valid
2791,valid
2792,valid
2793,valid
2794,valid
2795,valid
2796,valid
2797,valid
2798,valid
2799,valid
2800,valid
2801,valid
2802,valid
2803,valid
2804,valid
2805,valid
2806,valid
2807,valid
2808,valid
2809,valid
2810,valid
2811,valid
2812,valid
2813,valid
2814,valid
2815,valid
2816,valid
2817,valid
2818,valid
2819,valid
2820,valid
2821,valid
2822,valid
2823,valid
2824,valid
2825,valid
2826,valid
2827,valid
2828,valid
2829,valid
2830,valid
2831,valid
2832,valid
2833,valid
2834,valid
2835,valid
2836,valid
2837,valid
2838,valid
2839,valid
2840,valid
2841,valid
2842,valid
2843,valid
2844,valid
2845,valid
2846,valid
2847,valid
2848,valid
2849,valid
2850,valid
2851,valid
2852,valid
2853,valid
2854,valid
2855,valid
2856,valid
2857,valid
2858,valid
2859,valid
2860,valid
2861,valid
2862,valid
2863,valid
2864,valid
2865,valid
2866,valid
2867,valid
2868,valid
2869,valid
2870,valid
2871,valid
2872,valid
2873,valid
2874,valid
2875,valid
2876,valid
2877,valid
2878,valid
2879,valid
2880,valid
2881,valid
2882,valid
2883,valid
2884,valid
2885,valid
2886,valid
2887,valid
2888,valid
2889,valid
2890,valid
2891,valid
2892,valid
2893,valid
2894,valid
2895,valid
2896,valid
2897,valid
2898,valid
2899,valid
2900,valid
2901,valid
2902,valid
2903,valid
2904,valid
2905,valid
2906,valid
2907,valid
2908,valid
2909,valid
2910,valid
2911,valid
2912,valid
2913,valid
2914,valid
2915,valid
2916,valid
2917,valid
2918,valid
2919,valid
2920,valid
2921,valid
2922,valid
2923,valid
2924,valid
2925,valid
2926,valid
2927,valid
2928,valid
2929,valid
2930,valid
2931,valid
2932,valid
2933,valid
2934,valid
2935,valid
2936,valid
2937,valid
2938,valid
2939,valid
2940,valid
2941,valid
2942,valid
2943,valid
2944,valid
2945,valid
2946,valid
2947,valid
2948,valid
2949,valid
2950,valid
2951,valid
2952,valid
2953,valid
2954,valid
2955,valid
2956,valid
2957,valid
2958,valid
2959,valid
2960,valid
2961,valid
2962,valid
2963,valid
2964,valid
2965,valid
2966,valid
2967,valid
2968,valid
2969,valid
2970,valid
2971,valid
2972,valid
2973,valid
2974,valid
2975,valid
2976,valid
2977,valid
2978,valid
2979,valid
2980,valid
2981,valid
2982,valid
2983,valid
2984,valid
2985,valid
2986,valid
2987,valid
2988,valid
2989,valid
2990,valid
2991,valid
2992,valid
2993,valid
2994,valid
2995,valid
2996,valid
2997,valid
2998,valid
2999,valid
3000,valid
3001,valid
3002,valid
3003,valid
3004,valid
3005,valid
3006,valid
3007,valid
3008,valid
3009,valid
3010,valid
3011,valid
3012,valid
3013,valid
3014,valid
3015,valid
3016,valid
3017,valid
3018,valid
3019,valid
3020,valid
3021,valid
3022,valid
3023,valid
3024,valid
3025,valid
3026,valid
3027,valid
3028,valid
3029,valid
3030,valid
3031,valid
3032,valid
3033,valid
3034,valid
3035,valid
3036,valid
3037,valid
3038,valid
3039,valid
3040,valid
3041,valid
3042,valid
3043,valid
3044,valid
3045,valid
3046,valid
3047,valid
3048,valid
3049,valid
3050,valid
3051,valid
3052,valid
3053,valid
3054,valid
3055,valid
3056,valid
3057,valid
3058,valid
3059,valid
3060,valid
3061,valid
3062,valid
3063,valid
3064,valid
3065,valid
3066,valid
3067,valid
3068,valid
3069,valid
3070,valid
3071,valid
3072,valid
3073,valid
3074,valid
3075,valid
3076,valid
3077,valid
3078,valid
3079,valid
3080,valid
3081,valid
3082,valid
3083,valid
3084,valid
3085,valid
3086,valid
3087,valid
3088,valid
3089,valid
3090,valid
3091,valid
3092,valid
3093,valid
3094,valid
3095,valid
3096,valid
3097,valid
3098,valid
3099,valid
3100,valid
3101,valid
3102,valid
3103,valid
3104,valid
3105,valid
3106,valid
3107,valid
3108,valid
3109,valid
3110,valid
3111,valid
3112,valid
3113,valid
3114,valid
3115,valid
3116,valid
3117,valid
3118,valid
3119,valid
3120,valid
3121,valid
3122,valid
3123,valid
3124,valid
3125,valid
3126,valid
3127,valid
3128,valid
3129,valid
3130,valid
3131,valid
3132,valid
3133,valid
3134,valid
3135,valid
3136,valid
3137,valid
3138,valid
3139,valid
3140,valid
3141,valid
3142,valid
3143,valid
3144,valid
3145,valid
3146,valid
3147,valid
3148,valid
3149,valid
3150,valid
3151,valid
3152,valid
3153,valid
3154,valid
3155,valid
3156,valid
3157,valid
3158,valid
3159,valid
3160,valid
3161,valid
3162,valid
3163,valid
3164,valid
3165,valid
3166,valid
3167,valid
3168,valid
3169,valid
3170,valid
3171,valid
3172,valid
3173,valid
3174,valid
3175,valid
3176,valid
3177,valid
3178,valid
3179,valid
3180,valid
3181,valid
3182,valid
3183,valid
3184,valid
3185,valid
3186,valid
3187,valid
3188,valid
3189,valid
3190,valid
3191,valid
3192,valid
3193,valid
3194,valid
3195,valid
3196,valid
3197,valid
3198,valid
3199,valid
3200,valid
3201,valid
3202,valid
3203,valid
3204,valid
3205,valid
3206,valid
3207,valid
3208,valid
3209,valid
3210,valid
3211,valid
3212,valid
3213,valid
3214,valid
3215,valid
3216,valid
3217,valid
3218,valid
3219,valid
3220,valid
3221,valid
3222,valid
3223,valid
3224,valid
3225,valid
3226,valid
3227,valid
3228,valid
3229,valid
3230,valid
3231,valid
3232,valid
3233,valid
3234,valid
3235,valid
3236,valid
3237,valid
3238,valid
3239,valid
3240,valid
3241,valid
3242,valid
3243,valid
3244,valid
3245,valid
3246,valid
3247,valid
3248,valid
3249,valid
3250,valid
3251,valid
3252,valid
3253,valid
3254,valid
3255,valid
3256,valid
3257,valid
3258,valid
3259,valid
3260,valid
3261,valid
3262,valid
3263,valid
3264,valid
3265,valid
3266,valid
3267,valid
3268,valid
3269,valid
3270,valid
3271,valid
3272,valid
3273,valid
3274,valid
3275,valid
3276,valid
3277,valid
3278,valid
3279,valid
3280,valid
3281,valid
3282,valid
3283,valid
3284,valid
3285,valid
3286,valid
3287,valid
3288,valid
3289,valid
3290,valid
3291,valid
3292,valid
3293,valid
3294,valid
3295,valid
3296,valid
3297,valid
3298,valid
3299,valid
3300,valid
3301,valid
3302,valid
3303,valid
3304,valid
3305,valid
3306,valid
3307,valid
3308,valid
3309,valid
3310,valid
3311,valid
3312,valid
3313,valid
3314,valid
3315,valid
3316,valid
3317,valid
3318,valid
3319,valid
3320,valid
3321,valid
3322,valid
3323,valid
3324,valid
3325,valid
3326,valid
3327,valid
3328,valid
3329,valid
3330,valid
3331,valid
3332,valid
3333,valid
3334,valid
3335,valid
3336,valid
3337,valid
3338,valid
3339,valid
3340,valid
3341,valid
3342,valid
3343,valid
3344,valid
3345,valid
3346,valid
3347,valid
3348,valid
3349,valid
3350,valid
3351,valid
3352,valid
3353,valid
3354,valid
3355,valid
3356,valid
3357,valid
3358,valid
3359,valid
3360,valid
3361,valid
3362,valid
3363,valid
3364,valid
3365,valid
3366,valid
3367,valid
3368,valid
3369,valid
3370,valid
3371,valid
3372,valid
3373,valid
3374,valid
3375,valid
3376,valid
3377,valid
3378,valid
3379,valid
3380,valid
3381,valid
3382,valid
3383,valid
3384,valid
3385,valid
3386,valid
3387,valid
3388,valid
3389,valid
3390,valid
3391,valid
3392,valid
3393,valid
3394,valid
3395,valid
3396,valid
3397,valid
3398,valid
3399,valid
3400,valid
3401,valid
3402,valid
3403,valid
3404,valid
3405,valid
3406,valid
3407,valid
3408,valid
3409,valid
3410,valid
3411,valid
3412,valid
3413,valid
3414,valid
3415,valid
3416,valid
3417,valid
3418,valid
3419,valid
3420,valid
3421,valid
3422,valid
3423,valid
3424,valid
3425,valid
3426,valid
3427,valid
3428,valid
3429,valid
3430,valid
3431,valid
3432,valid
3433,valid
3434,valid
3435,valid
3436,valid
3437,valid
3438,valid
3439,valid
3440,valid
3441,valid
3442,valid
3443,valid
3444,valid
3445,valid
3446,valid
3447,valid
3448,valid
3449,valid
3450,valid
3451,valid
3452,valid
3453,valid
3454,valid
3455,valid
3456,valid
3457,valid
3458,valid
3459,valid
3460,valid
3461,valid
3462,valid
3463,valid
3464,valid
3465,valid
3466,valid
3467,valid
3468,valid
3469,valid
3470,valid
3471,valid
3472,valid
3473,valid
3474,valid
3475,valid
3476,valid
3477,valid
3478,valid
3479,valid
3480,valid
3481,valid
3482,valid
3483,valid
3484,valid
3485,valid
3486,valid
3487,valid
3488,valid
3489,valid
3490,valid
3491,valid
3492,valid
3493,valid
3494,valid
3495,valid
3496,valid
3497,valid
3498,valid
3499,valid
3500,valid
3501,valid
3502,valid
3503,valid
3504,valid
3505,valid
3506,valid
3507,valid
3508,valid
3509,valid
3510,valid
3511,valid
3512,valid
3513,valid
3514,valid
3515,valid
3516,valid
3517,valid
3518,valid
3519,valid
3520,valid
3521,valid
3522,valid
3523,valid
3524,valid
3525,valid
3526,valid
3527,valid
3528,valid
3529,valid
3530,valid
3531,valid
3532,valid
3533,valid
3534,valid
3535,valid
3536,valid
3537,valid
3538,valid
3539,valid
3540,valid
3541,valid
3542,valid
3543,valid
3544,valid
3545,valid
3546,valid
3547,valid
3548,valid
3549,valid
3550,valid
3551,valid
3552,valid
3553,valid
3554,valid
3555,valid
3556,valid
3557,valid
3558,valid
3559,valid
3560,valid
3561,valid
3562,valid
3563,valid
3564,valid
3565,valid
3566,valid
3567,valid
3568,valid
3569,valid
3570,valid
3571,valid
3572,valid
3573,valid
3574,valid
3575,valid
3576,valid
3577,valid
3578,valid
3579,valid
3580,valid
3581,valid
3582,valid
3583,valid
3584,valid
3585,valid
3586,valid
3587,valid
3588,valid
3589,valid
3590,valid
3591,valid
3592,valid
3593,valid
3594,valid
3595,valid
3596,valid
3597,valid
3598,valid
3599,valid
3600,valid
3601,valid
3602,valid
3603,valid
3604,valid
3605,valid
3606,valid
3607,valid
3608,valid
3609,valid
3610,valid
3611,valid
3612,valid
3613,valid
3614,valid
3615,valid
3616,valid
3617,valid
3618,valid
3619,valid
3620,valid
3621,valid
3622,valid
3623,valid
3624,valid
3625,valid
3626,valid
3627,valid
3628,valid
3629,valid
3630,valid
3631,valid
3632,valid
3633,valid
3634,valid
3635,valid
3636,valid
3637,valid
3638,valid
3639,valid
3640,valid
3641,valid
3642,valid
3643,valid
3644,valid
3645,valid
3646,valid
3647,valid
3648,valid
3649,valid
3650,valid
3651,valid
3652,valid
3653,valid
3654,valid
3655,valid
3656,valid
3657,valid
3658,valid
3659,valid
3660,valid
3661,valid
3662,valid
3663,valid
3664,valid
3665,valid
3666,valid
3667,valid
3668,valid
3669,valid
3670,valid
3671,valid
3672,valid
3673,valid
3674,valid
3675,valid
3676,valid
3677,valid
3678,valid
3679,valid
3680,valid
3681,valid
3682,valid
3683,valid
3684,valid
3685,valid
3686,valid
3687,valid
3688,valid
3689,valid
3690,valid
3691,valid
3692,valid
3693,valid
3694,valid
3695,valid
3696,valid
3697,valid
3698,valid
3699,valid
3700,valid
3701,valid
3702,valid
3703,valid
3704,valid
3705,valid
3706,valid
3707,valid
3708,valid
3709,valid
3710,valid
3711,valid
3712,valid
3713,valid
3714,valid
3715,valid
3716,valid
3717,valid
3718,valid
3719,valid
3720,valid
3721,valid
3722,valid
3723,valid
3724,valid
3725,valid
3726,valid
3727,valid
3728,valid
3729,valid
3730,valid
3731,valid
3732,valid
3733,valid
3734,valid
3735,valid
3736,valid
3737,valid
3738,valid
3739,valid
3740,valid
3741,valid
3742,valid
3743,valid
3744,valid
3745,valid
3746,valid
3747,valid
3748,valid
3749,valid
3750,valid
3751,valid
3752,valid
3753,valid
3754,valid
3755,valid
3756,valid
3757,valid
3758,valid
3759,valid
3760,valid
3761,valid
3762,valid
3763,valid
3764,valid
3765,valid
3766,valid
3767,valid
3768,valid
3769,valid
3770,valid
3771,valid
3772,valid
3773,valid
3774,valid
3775,valid
3776,valid
3777,valid
3778,valid
3779,valid
3780,valid
3781,valid
3782,valid
3783,valid
3784,valid
3785,valid
3786,valid
3787,valid
3788,valid
3789,valid
3790,valid
3791,valid
3792,valid
3793,valid
3794,valid
3795,valid
3796,valid
3797,valid
3798,valid
3799,valid
3800,valid
3801,valid
3802,valid
3803,valid
3804,valid
3805,valid
3806,valid
3807,valid
3808,valid
3809,valid
3810,valid
3811,valid
3812,valid
3813,valid
3814,valid
3815,valid
3816,valid
3817,valid
3818,valid
3819,valid
3820,valid
3821,valid
3822,valid
3823,valid
3824,valid
3825,valid
3826,valid
3827,valid
3828,valid
3829,valid
3830,valid
3831,valid
3832,valid
3833,valid
3834,valid
3835,valid
3836,valid
3837,valid
3838,valid
3839,valid
3840,valid
3841,valid
3842,valid
3843,valid
3844,valid
3845,valid
3846,valid
3847,valid
3848,valid
3849,valid
3850,valid
3851,valid
3852,valid
3853,valid
3854,valid
3855,valid
3856,valid
3857,valid
3858,valid
3859,valid
3860,valid
3861,valid
3862,valid
3863,valid
3864,valid
3865,valid
3866,valid
3867,valid
3868,valid
3869,valid
3870,valid
3871,valid
3872,valid
3873,valid
3874,valid
3875,valid
3876,valid
3877,valid
3878,valid
3879,valid
3880,valid
3881,valid
3882,valid
3883,valid
3884,valid
3885,valid
3886,valid
3887,valid
3888,valid
3889,valid
3890,valid
3891,valid
3892,valid
3893,valid
3894,valid
3895,valid
3896,valid
3897,valid
3898,valid
3899,valid
3900,valid
3901,valid
3902,valid
3903,valid
3904,valid
3905,valid
3906,valid
3907,valid
3908,valid
3909,valid
3910,valid
3911,valid
3912,valid
3913,valid
3914,valid
3915,valid
3916,valid
3917,valid
3918,valid
3919,valid
3920,valid
3921,valid
3922,valid
3923,valid
3924,valid
3925,valid
3926,valid
3927,valid
3928,valid
3929,valid
3930,valid
3931,valid
3932,valid
3933,valid
3934,valid
3935,valid
3936,valid
3937,valid
3938,valid
3939,valid
3940,valid
3941,valid
3942,valid
3943,valid
3944,valid
3945,valid
3946,valid
3947,valid
3948,valid
3949,valid
3950,valid
3951,valid
3952,valid
3953,valid
3954,valid
3955,valid
3956,valid
3957,valid
3958,valid
3959,valid
3960,valid
3961,valid
3962,valid
3963,valid
3964,valid
3965,valid
3966,valid
3967,valid
3968,valid
3969,valid
3970,valid
3971,valid
3972,valid
3973,valid
3974,valid
3975,valid
3976,valid
3977,valid
3978,valid
3979,valid
3980,valid
3981,valid
3982,valid
3983,valid
3984,valid
3985,valid
3986,valid
3987,valid
3988,valid
3989,valid
3990,valid
3991,valid
3992,valid
3993,valid
3994,valid
3995,valid
3996,valid
3997,valid
3998,valid
3999,valid
4000,valid
4001,valid
4002,valid
4003,valid
4004,valid
4005,valid
4006,valid
4007,valid
4008,valid
4009,valid
4010,valid
4011,valid
4012,valid
4013,valid
4014,valid
4015,valid
4016,valid
4017,valid
4018,valid
4019,valid
4020,valid
4021,valid
4022,valid
4023,valid
4024,valid
4025,valid
4026,valid
4027,valid
4028,valid
4029,valid
4030,valid
4031,valid
4032,valid
4033,valid
4034,valid
4035,valid
4036,valid
4037,valid
4038,valid
4039,valid
4040,valid
4041,valid
4042,valid
4043,valid
4044,valid
4045,valid
4046,valid
4047,valid
4048,valid
4049,valid
4050,valid
4051,valid
4052,valid
4053,valid
4054,valid
4055,valid
4056,valid
4057,valid
4058,valid
4059,valid
4060,valid
4061,valid
4062,valid
4063,valid
4064,valid
4065,valid
4066,valid
4067,valid
4068,valid
4069,valid
4070,valid
4071,valid
4072,valid
4073,valid
4074,valid
4075,valid
4076,valid
4077,valid
4078,valid
4079,valid
4080,valid
4081,valid
4082,valid
4083,valid
4084,valid
4085,valid
4086,valid
4087,valid
4088,valid
4089,valid
4090,valid
4091,valid
4092,valid
4093,valid
4094,valid
4095,valid
4096,valid
4097,valid
4098,valid
4099,valid
4100,valid
4101,valid
4102,valid
4103,valid
4104,valid
4105,valid
4106,valid
4107,valid
4108,valid
4109,valid
4110,valid
4111,valid
4112,valid
4113,valid
4114,valid
4115,valid
4116,valid
4117,valid
4118,valid
4119,valid
4120,valid
4121,valid
4122,valid
4123,valid
4124,valid
4125,valid
4126,valid
4127,valid
4128,valid
4129,valid
4130,valid
4131,valid
4132,valid
4133,valid
4134,valid
4135,valid
4136,valid
4137,valid
4138,valid
4139,valid
4140,valid
4141,valid
4142,valid
4143,valid
4144,valid
4145,valid
4146,valid
4147,valid
4148,valid
4149,valid
4150,valid
4151,valid
4152,valid
4153,valid
4154,valid
4155,valid
4156,valid
4157,valid
4158,valid
4159,valid
4160,valid
4161,valid
4162,valid
4163,valid
4164,valid
4165,valid
4166,valid
4167,valid
4168,valid
4169,valid
4170,valid
4171,valid
4172,valid
4173,valid
4174,valid
4175,valid
4176,valid
4177,valid
4178,valid
4179,valid
4180,valid
4181,valid
4182,valid
4183,valid
4184,valid
4185,valid
4186,valid
4187,valid
4188,valid
4189,valid
4190,valid
